"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"1d25897db0fbf3b89cdf705b8ec23694f9b96905ef49958afe24cb4c1e62a8d95cfdbd98a470ba6c319e13490f041edc971ae6d4864ffb147bb7df66bd0f576e",,"2025-05-17T09:50:00.000","20","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","SIDESWIPE SAME DIRECTION","ONE-WAY",,"CURVE, LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2025-05-17T11:00:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","2","W","TERMINAL ST","1652",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","9","7","5",,,
"ef8b293c535088f5744f11d68955ad0d5163cb0ac9a3d9844a449bc37bba7ee8857adf846213a659c564712a3d30b06323378ec2cd4eae76a54301d8dd9b1d34","Y","2025-05-17T09:45:00.000","30","STOP SIGN/FLASHER","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-05-17T09:46:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","11859","S","PEORIA ST","524",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","7","5","41.6778754476","-87.6442046408","POINT (-87.644204640783 41.677875447638)"
"0e0df41f227e626f075939837be09903d9d929a096a458b4088c61ace15157239b81a93dd8e18de22b1919cce0a97c3c905b23d924e84ec216c8c8f5c2d7442d",,"2025-05-17T09:35:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-17T09:45:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1335","W","ARGYLE ST","2033",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","7","5","41.9725040034","-87.6636047378","POINT (-87.663604737762 41.972504003417)"
"2514d47d2066358f97c7384299c008f4d1c5f85a48bf1067fd6568ac97db7998da44b2c5b0e79f8fa5ff981b61713bdcd144e3f219ac8c8b959f1a05527f9a90",,"2025-05-17T09:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2025-05-18T00:01:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2385","N","MILWAUKEE AVE","1414",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","7","5","41.9246682475","-87.6999923611","POINT (-87.699992361098 41.924668247488)"
"285a593841b8f5c3a8be7044fc1c4591d7d8317c7c51f919795182cac9f967e4ba9944eca0d420fcb0e75a66256465b61292b076625458e7160ce9bb122b0f45",,"2025-05-17T09:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-17T10:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","240","S","LAFLIN ST","1231",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","7","5","41.8777286868","-87.6644707083","POINT (-87.664470708303 41.877728686848)"
"7c43ed8bc802d49c05918a4a81e2222522a8ccb1d0fed85e2dc1cb7b3a2c6f69c0a7ccc5ee1b69e4a890ac823dd729b2be72d596889668d59e6ab237013aca91",,"2025-05-17T09:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T13:25:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","7950","W","BELMONT AVE","1631",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","7","5","41.9378609128","-87.8259134493","POINT (-87.825913449321 41.937860912801)"
"dc677be9f0d66d958c2306c5be3a9ef51a00c4d9ac5a22043e0150e910592ce80a291ccb5fdc87e3dad1bef57fad367d8a60b9a6e53950332fa0e6a048edd71d",,"2025-05-17T09:30:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-05-17T10:15:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","11147","S","HOMAN AVE","2211",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","7","5","41.6901381721","-87.7055006127","POINT (-87.705500612732 41.690138172078)"
"b92f93efc3af2d46251a572032430a1a4570922e830ba2e75a86a4190f34700b799086f7019bf244841b443788933722b2fcb567063462d448f749245ff0e1cb",,"2025-05-17T09:15:00.000","35","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-05-17T09:19:00.000","DISREGARDING TRAFFIC SIGNALS","NOT APPLICABLE","4800","W","55TH ST","814",,,,,,,"2","REPORTED, NOT EVIDENT","2","0","0","0","2","1","0","9","7","5","41.7931263583","-87.7429317724","POINT (-87.742931772386 41.793126358267)"
"97c18298c7c642965e5942f8cea037b34e8c1470111ef81f1a09a2397f0053ccf44d28aaaab045b6429df6872ec95383519722198a1aae144d21909b37fd1193",,"2025-05-17T09:10:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2025-05-17T09:12:00.000","NOT APPLICABLE","NOT APPLICABLE","1125","W","ARGYLE ST","2033",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","7","5","41.9731501355","-87.6587957059","POINT (-87.658795705901 41.973150135474)"
"66f7a59f9f08e539c686c8a40c9b57bb980b47dffb4862afeccb5b76d519dc74d3cf23558e6d9fd7815c54afa530eaa27647eebec2429396bc3478bc1ceb089d","Y","2025-05-17T09:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","UNKNOWN","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-18T09:59:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","UNABLE TO DETERMINE","5213","S","INDIANA AVE","231",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","7","5","41.7998225451","-87.6208263845","POINT (-87.620826384493 41.799822545101)"
"865a5dc8d6ce08be7dc8decf6488039cbddf139e32ae9af5ba891675629752a3bda493942d0d44318d217099bc48c21da74ce21be7a93aff1446fe89acd95216",,"2025-05-17T09:00:00.000","30","TRAFFIC SIGNAL","NOT FUNCTIONING","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-05-17T09:17:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","7899","S","STONY ISLAND AVE","411",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","7","5","41.75151786","-87.5854651406","POINT (-87.585465140554 41.751517859972)"
"a93f8b4a6168d176f2562158ca8bfa303fb55cf024702c8c2628bb23b180a9ce22571db4ea314dc4be0eaaa04a109058986e09b61dbc6340b74156ec9eb5dd33",,"2025-05-17T09:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","ALLEY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-17T13:40:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","11055","S","HOMAN AVE","2211",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","7","5","41.691692555","-87.705628463","POINT (-87.705628462963 41.691692555041)"
"0461cbf9d5017d9fd4a214ca3d91b5730570057fff6ab34c4f080c934f89792e48d127abbf01cfd95f6903e81bebec1602d8c0fe6318b30fc4dfba8e792375dd",,"2025-05-17T08:50:00.000","0","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,"Y",,"$501 - $1,500","2025-05-17T09:00:00.000","NOT APPLICABLE","NOT APPLICABLE","3246","W","26TH ST","1024",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","7","5","41.8446023699","-87.7068685453","POINT (-87.706868545306 41.844602369894)"
"fcd401dd1a8fcb41c23a06ebde435af8827a366028785e72892e8ac4a9e2aeff90a753e914b051200f513d07750aa8308009cace74e16b76cc8741ba76f262f7",,"2025-05-17T08:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-17T10:34:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5951","N","WESTERN AVE","2012",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","7","5","41.9901773832","-87.6895150898","POINT (-87.689515089761 41.990177383222)"
"21974f36179f6798395c0aaad66cb31475e9f465e9d3110b94e090eaa46c7d77df1ae4661cf0dac6bc183b928a0843e1a53b85c30991e433b2d6a31d8e7874f5",,"2025-05-17T08:30:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2025-05-17T15:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2335","S","WESTERN AVE","1034",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","7","5","41.8492614021","-87.6854121175","POINT (-87.68541211745 41.849261402105)"
"a2dc6c3b9859ae3c8d5c4a03786c64d6d02df209d4f8ea552b4930ab1c8ef25dd8a5275678535812445f734118ea1381086f68963af413d0ebdc9070b4376e88",,"2025-05-17T08:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","UNKNOWN","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","UNKNOWN","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2025-05-17T09:21:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","4228","N","FRANCISCO AVE","1724",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","7","5","41.9584615237","-87.7009706077","POINT (-87.700970607738 41.95846152374)"
"03bc5f837fa9bef5642d1f96ffa85c91781e854ce11545516d46ab60966a488a2260713edb8a3e2dcc8b7eb577440f557e440a0b1a62c16f614bcfc84ccc5978",,"2025-05-17T08:29:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-17T08:38:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","11028","S","HALSTED ST","2233",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","7","5","41.6932926014","-87.6425543541","POINT (-87.642554354126 41.693292601379)"
"73cfcf44a69c88dd8d5828051a4f20e114e98d56bf610a1d67725de0a193b932306f0df40cf049bce867365df20544c19856a4996935ce942ec54604ef700abc",,"2025-05-17T08:20:00.000","25","UNKNOWN","UNKNOWN","CLEAR","DAYLIGHT","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-17T08:20:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1205","N","HOMAN AVE","1422",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","7","5","41.9029735056","-87.7115328718","POINT (-87.711532871841 41.902973505563)"
"68e6e94afde3c960fa96283f2017f7ad396ee6abc368a2a3788ee92cd9c022dc40a627f907b7aa04e133d82fd2013c1529b8610ce301a3d6c68cd051fe4fb09c",,"2025-05-17T08:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2025-05-18T19:04:00.000","NOT APPLICABLE","NOT APPLICABLE","4054","W","59TH ST","813",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","7","5","41.7860234578","-87.72519134","POINT (-87.725191339989 41.786023457842)"
"a375ac48b6e8d52a03262f54720ac2ab606be0a10dad7e68b937766f82ce4ffaa39f8ed22f1f7ca9d99c12a4088c858de84278ed5e6994d9163a73a9bb5d8534","Y","2025-05-17T08:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","UNKNOWN","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-17T09:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","10220","S","MICHIGAN AVE","511",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","7","5","41.7083772216","-87.6201734886","POINT (-87.620173488575 41.708377221593)"
"ffcc57fff590f5ae926f1465fa312174f41129aeb43ef2ad94dc1c42926dabe4e9986d528f6d1ec20d9ccea63be022f8aefa014cef1e8af174136ff86db4f1de",,"2025-05-17T08:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","DRIVEWAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,"Y","Y","OVER $1,500","2025-05-19T19:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2556","N","KEDZIE BLVD","1413",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","7","5","41.928220486","-87.7079843165","POINT (-87.707984316539 41.928220486016)"
"6986291f167b613f83de1d33925ab6f831a1a2262f3a135d5d733ca4075b2e38c8343c84e2d7e0438202d8523ff97618672520e852d85062acce2cbc47094640",,"2025-05-17T07:45:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAWN","REAR TO SIDE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,"Y",,"OVER $1,500","2025-05-17T08:00:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","1841","W","DEVON AVE","2433",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","7","5","41.9978505651","-87.6767694377","POINT (-87.676769437678 41.997850565108)"
"81281735127021287a7c57e30ad83984cf73f78ff92f5fd84852d8f6632e9944d6f7a4ccb34b1531a443fca945e4cdad05fcd27419453458c8370bde25685905",,"2025-05-17T07:20:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","FIXED OBJECT","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2025-05-17T07:22:00.000","EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST","NOT APPLICABLE","4900","N","AUSTIN AVE","1622",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","7","7","5","41.9703964694","-87.7784334505","POINT (-87.778433450455 41.970396469418)"
"394a83abbb61a3e5c25bb406e8de55af06f73278c9cbca4349f42cbf8beaf733156fa7dff0d6ebd0255d356f22700b10872e55e3716957ec926aa261a3f52d76","Y","2025-05-17T07:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","UNKNOWN","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2025-05-17T09:34:00.000","NOT APPLICABLE","NOT APPLICABLE","5522","S","LOOMIS BLVD","713",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","7","7","5","41.793002146","-87.6598487654","POINT (-87.659848765376 41.793002145975)"
"253308b9b1576a541794cae8bb0a9d5d615b8e9849768b07fc8b5191590ab542db9c888ff93ffd3f0cd834253b502db03ce5d7a76b56703b756ae0da455f0fd5",,"2025-05-17T06:59:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","UNKNOWN","REAR TO FRONT","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,"Y","N","OVER $1,500","2025-05-18T14:55:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1800","W","POLK ST","1231",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","6","7","5","41.8716563886","-87.6716055423","POINT (-87.671605542267 41.871656388583)"
"408b18af28c51389796c56ef5705360d0fc1e80f15c9717dff19f4572bbfcfd0c195c9e26f62ad1ed3b29e1b148cc63c0f61b60921f58dcbd92935f0558badab",,"2025-05-17T06:49:00.000","30","TRAFFIC SIGNAL","FUNCTIONING IMPROPERLY","CLEAR","DAYLIGHT","ANGLE","FIVE POINT, OR MORE",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-05-17T06:49:00.000","NOT APPLICABLE","NOT APPLICABLE","1600","E","79TH ST","411",,,,,,,"2","REPORTED, NOT EVIDENT","2","0","0","0","2","0","0","6","7","5","41.7516115233","-87.5855922843","POINT (-87.585592284288 41.751611523273)"
"365a8143462e7416257f70d9da565b586903ac1ff4a3461f94263127eec679db033e9e3eb35c0196219101f5c6c8c0e2c8bbce56947de0bce50efbb1a5e48198",,"2025-05-17T06:48:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-05-17T06:58:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1534","N","KEYSTONE AVE","2534",,,,,,,"3","NONINCAPACITATING INJURY","1","0","0","1","0","0","0","6","7","5","41.9091345985","-87.7278727265","POINT (-87.727872726496 41.90913459845)"
"4acbfb9650de24498dc5ae15bd4bca03a8cb273d99725a21a30326a5945573184b118b98bf298880bcf3a760e0f1f1d7bfa9da280c8c3ff71b780894dd29073c","Y","2025-05-17T06:45:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-05-17T06:48:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","UNABLE TO DETERMINE","5255","W","FERDINAND ST","1523",,,,,,,"5","NO INDICATION OF INJURY","0","0","0","0","0","1","0","6","7","5","41.8888129406","-87.7575509127","POINT (-87.757550912708 41.888812940647)"
"7a13b36e7c99726616ec058bfad61160c35d8a8c2145220d2d6c15c2a805442f22b5eed190c1a48caf6f570096ece5fdd62f9cdeb2bc145772e1020d6c40206e",,"2025-05-17T06:00:00.000","30","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2025-05-17T14:25:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1700","W","ALBION AVE","2432",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","6","7","5","42.0018008351","-87.6726064222","POINT (-87.672606422248 42.001800835137)"
"1039a687bdcf0610c856a87d20ee67b3331ed5452f7b799f6a02c122c95d9430c9f2316d3033d52a4bbc8a34feeefb5d807ac4f9014d0936df725efe705bc7ef","Y","2025-05-17T05:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2025-05-17T08:35:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3518","W","25TH ST","1024",,,,,,,"4","NO INDICATION OF INJURY","0","0","0","0","0","1","0","5","7","5","41.8463410274","-87.7132871106","POINT (-87.71328711057 41.846341027392)"
"22bef8db4b2563ba785a20a455abffe2b99408d1e810367b0ee5975f91d8756fb71d960e13ab77a0272e1c00703e61d96393df73a34293f0a67c9f040e9c052f",,"2025-05-17T05:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","OTHER OBJECT","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-05-17T05:16:00.000","DRIVING ON WRONG SIDE/WRONG WAY","UNABLE TO DETERMINE","3431","S","PULASKI RD","1031",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","5","7","5","41.8311810479","-87.7240809102","POINT (-87.724080910154 41.831181047941)"
"f9f8b5b1a34baf7fa091e26519a470451e97403202b57449399d0208ae1041467900c8705f44f0709a20930ed8457ed7191150e7fc673696535264203a15887b",,"2025-05-17T04:55:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-17T05:40:00.000","NOT APPLICABLE","NOT APPLICABLE","1148","W","WAVELAND AVE","1923",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","4","7","5","41.9490851092","-87.6587149798","POINT (-87.658714979845 41.949085109248)"
"7f3296ad6de8a13fd9a329f8a6ed635cdb73d8d2f76bfc6881d63621d5e8175ddd0bdfdadf78b638285d7c5ce93d6e93e7b8b764cfcafc708e77bc030c6b7318",,"2025-05-17T04:35:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-05-17T04:43:00.000","PHYSICAL CONDITION OF DRIVER","DRIVING ON WRONG SIDE/WRONG WAY","3400","W","MARQUETTE RD","831",,,,,,,"3","NONINCAPACITATING INJURY","2","0","0","2","0","0","0","4","7","5","41.7717070728","-87.7079354038","POINT (-87.707935403752 41.771707072834)"
"ac1d8ca6a302ffd68a7c47c975ee9d1b7db8f612f61ff60398a728eeaae31503df2ae33ef31c746c231817ef17a875bc17a9ac63353e9639caed2db2f3baa758",,"2025-05-17T04:30:00.000","30","NO CONTROLS","NO CONTROLS","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2025-05-17T14:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1115","N","MAYFIELD AVE","1511",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","4","7","5","41.9007023422","-87.7727480559","POINT (-87.772748055884 41.900702342171)"
"57618868b252c6228b478665035d2842af3cf524005d4ac75f227fe54b98107292b9f116efcc902023115f13909f6897a9240c34dff9d470def0dbbe9c2a46e1",,"2025-05-17T04:22:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2025-05-18T21:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","725","N","FRANKLIN ST","1831",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","4","7","5","41.8955309145","-87.6355320051","POINT (-87.635532005116 41.895530914532)"
"a7bac60da37f8e0f18b41c12ec46800f3f031386b7ee5802e7ec14e8527ff214b268e348455ce0edcc672b0e8476159af0c4ba5859eb4acd3b73a5ec863adf49","Y","2025-05-17T04:00:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS","PARKED MOTOR VEHICLE","ALLEY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2025-05-17T13:00:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","NOT APPLICABLE","5402","W","WASHINGTON BLVD","1523",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","4","7","5","41.8824145958","-87.7603487686","POINT (-87.76034876859 41.88241459577)"
